node_id,alertname,dc_id,dc_name,ip_address,node_operator_id,node_provider_id,node_provider_name,node_type,owner,region,status,subnet_id
adplk-g2snv-bygay-o2r45-72zgu-kzk4z-pzhto-5nhwg-zsryj-s4llh-wqe,,sl1,Seoul 1,2001:ed0:a:101:6801:e8ff:fe16:7e11,ukji3-ju5bx-ty5r7-qwk4p-eobil-isp26-fsomg-44kwf-j4ew7-ozkqy-wqe,4dibr-2alzr-h6kva-bvwn2-yqgsl-o577t-od46o-v275p-a2zov-tcw4f-eae,Neptune Partners,REPLICA,Megazone Cloud,"Asia,KR,Seoul",UNASSIGNED,
aegne-ykwsq-zne7r-uye56-zr6lr-am4vf-26huv-lttjl-74k4y-wryc4-5qe,,at1,Atlanta,2607:f758:1220:0:6801:ff:feb3:bd70,c4c3a-gbuee-vjynb-6af74-mdrm5-2c2d7-acv7g-3r2hi-uamra-fzbxa-2qe,dzxyh-fo4sw-pxckk-kwqvc-xjten-3yqon-fm62b-2hz4s-raa4g-jzczg-iqe,Jimmy Quach,REPLICA,Flexential,"North America,US,Georgia",UNASSIGNED,
af7ti-auyik-jfsne-tljmz-6purg-2msmy-jw34z-b4ie3-abk5f-h23xt-zae,,bo1,Boston,2600:c0d:3002:4:6801:19ff:fe8c:de47,ut325-qbq5v-fli2f-e2a5h-qapdd-fsuyv-xej2j-ogvux-i3fc2-5nj3a-2ae,lq5ra-f4ibl-t7wpy-hennc-m4eb7-tnfxe-eorgd-onpsl-wervo-7chjj-6qe,DFINITY USA Research LLC,REPLICA,INAP,"North America,US,Massachusetts",UP,w4rem-dv5e3-widiz-wbpea-kbttk-mnzfm-tzrc7-svcj3-kbxyb-zamch-hqe
afah3-52pph-ado2y-ftnsb-67fh2-nefzi-g6bg4-jpo55-fbm74-naxlf-sqe,,zh5,Zurich 5,2a01:2a8:a13d:1:6801:daff:feae:f14b,4ohfd-bdyeu-5djlz-rf3lc-bqca2-h22rg-t5ipt-cjhl2-r5dbf-tk3fv-hae,6r5lw-l7db7-uwixn-iw5en-yy55y-ilbtq-e6gcv-g22r2-j3g6q-y37jk-jqe,Sygnum Bank,REPLICA,Green.ch,"Europe,CH,Zurich",UNASSIGNED,
afeaf-65btd-vc6me-h6imn-qnrqi-j23tx-gf52h-uv6ca-qv5sw-dbvzy-7qe,,fm1,Fremont,2001:470:1:c76:6801:27ff:fea1:9fae,mlh5i-sboiz-fyvjk-lagid-pevh6-wpzdo-llcf2-hc76e-usad5-gfs7h-nae,7k7b7-4pzhf-aivy6-y654t-uqyup-2auiz-ew2cm-4qkl4-nsl4v-bul5k-5qe,1G,REPLICA,Hurricane Electric,"North America,US,California",UNASSIGNED,
afjfz-erkja-k7euy-yjjrk-tsvsw-hfad7-allt6-4lb3e-kscys-7uyge-7ae,,to2,Toronto 2,2001:438:8000:10:6801:89ff:feec:a93b,4lp6i-khv7q-lkgk3-hhrc6-ysjag-korh7-ysojw-7gv3h-glhdz-rpjrt-sqe,7at4h-nhtvt-a4s55-jigss-wr2ha-ysxkn-e6w7x-7ggnm-qd3d5-ry66r-cae,Blockchain Development Labs,REPLICA,Cyxtera,"North America,CA,Ontario",UNASSIGNED,
afu64-x2met-w2vxb-4lzus-z4fhf-divej-q46gf-wvpek-dj67h-fptsd-aae,,bn1,South Moravian Region 1,2a01:430:18c:0:6801:e6ff:fe73:1289,zc635-ppr46-ap6eg-pghtn-wtnxz-6czvv-a4uxm-adjgb-wtoh4-2ddnl-uae,efem5-kmwaw-xose7-zzhgg-6bfif-twmcw-csg7a-lmqvn-wrdou-mjwlb-vqe,Lukas Helebrandt,REPLICA,Master Internet,"Europe,CZ,South Moravian Region",UP,pzp6e-ekpqk-3c5x7-2h6so-njoeq-mt45d-h3h6c-q3mxf-vpeq5-fk5o7-yae
ag3bm-tdrfp-kki7m-yfwop-aoc4g-f4sjz-grd33-7zy3x-xq3tr-hpbuh-zqe,,ge1,Geneva,2a0f:cd00:2:1:6801:aff:fede:f312,yngfj-akg4s-nectt-whzgk-5zqbw-z3e5u-zuycn-zqygi-xz4vt-244v6-zae,7ryes-jnj73-bsyu4-lo6h7-lbxk5-x4ien-lylws-5qwzl-hxd5f-xjh3w-mqe,Archery Blockchain SCSp,REPLICA,HighDC,"Europe,CH,Geneva",UP,mpubz-g52jc-grhjo-5oze5-qcj74-sex34-omprz-ivnsm-qvvhr-rfzpv-vae
ag3ia-4abo6-35aa5-lglmf-i2c75-5rml3-cc7c3-jkbuv-qucsl-fun3x-bae,,ty1,Tokyo,2602:ffe4:801:16:6801:e7ff:fe44:5c6,cqjev-4qb7l-xv373-jfmhi-73n3a-cxhst-p6okb-vywwc-a4zbi-6sf3u-bae,sixix-2nyqd-t2k2v-vlsyz-dssko-ls4hl-hyij4-y7mdp-ja6cj-nsmpf-yae,Starbase,REPLICA,Equinix,"Asia,JP,Tokyo",UNASSIGNED,
agoki-54kg7-2fdfq-lmnvz-bj5lc-xrkvs-dqjnr-s5as6-7jj7i-2xh4h-vae,,br1,Brussels,2001:920:401a:1710:6801:5ff:fe4d:bf4d,mjeqs-wxqp7-tecvn-77uxe-eowch-4l4gy-6lc6f-ys6je-qnybm-5fxya-qqe,rbn2y-6vfsb-gv35j-4cyvy-pzbdu-e5aum-jzjg6-5b4n5-vuguf-ycubq-zae,Allusion,REPLICA,Digital Realty,"Europe,BE,Brussels Capital",UNASSIGNED,
agtd6-f2qxq-ciadf-bterj-vpcos-7fapt-co3cv-ypvhs-zy6mk-ijrto-uae,,ph1,Phoenix,2610:190:6000:1:6801:abff:fefd:f431,5bnm2-ul7nx-s2xfc-3mzzu-2yfyz-lu2xp-65epq-43o3y-qs7y3-jv2uc-yae,izmhk-lpjum-uo4oy-lviba-yctpc-arg4b-2ywim-vgoiu-gqaj2-gskmw-2qe,MI Servers,REPLICA,CyrusOne,"North America,US,Arizona",UNASSIGNED,
agxrl-l4wev-coutf-zvpjd-sqkbj-wasxg-rok7t-mrwjp-362te-5ngce-iqe,,fm1,Fremont,2001:470:1:c76:6801:24ff:fee4:b497,jjymt-wmgqv-dv3ue-hno3w-ccxaf-ecvys-rvje7-eqmoo-hbppb-ltsba-iae,qdj4d-76lh3-w2q5i-kwjcd-643pq-pk42d-cziag-4hkau-35gib-m7s33-6qe,"Boolean Bit, LLC",REPLICA,Hurricane Electric,"North America,US,California",UNASSIGNED,
ahbuw-hjqct-utupn-vhttv-omfcl-ukoi6-gpdm7-guc5d-ikx46-x3kfu-fqe,,zh5,Zurich 5,2a01:2a8:a13d:1:6801:bcff:fe62:15cd,4ohfd-bdyeu-5djlz-rf3lc-bqca2-h22rg-t5ipt-cjhl2-r5dbf-tk3fv-hae,6r5lw-l7db7-uwixn-iw5en-yy55y-ilbtq-e6gcv-g22r2-j3g6q-y37jk-jqe,Sygnum Bank,REPLICA,Green.ch,"Europe,CH,Zurich",UP,opn46-zyspe-hhmyp-4zu6u-7sbrh-dok77-m7dch-im62f-vyimr-a3n2c-4ae
ahekl-ihkqy-u4jqo-5kjvc-ygeuv-ejmin-25kld-7vyop-d6unr-uhlrv-wqe,,jv1,Jacksonville,2600:2c01:21:0:6801:ccff:fe7e:ff95,wmrev-cdq34-iqwdm-oeaak-f6kch-s4axw-ojbhe-yuolf-bazh4-rjdty-oae,spp3m-vawt7-3gyh6-pjz5d-6zidf-up3qb-yte62-otexv-vfpqg-n6awf-lqe,9Yards Capital,REPLICA,Tierpoint,"North America,US,Florida",DOWN,
ahssx-gbqb7-tzctl-ncw46-zqzt5-kzd6q-bhgpg-wnxay-2av36-bak3k-4qe,,mm1,Miami,2001:1900:2100:2827:6801:9aff:fe9a:95ba,nj365-76cya-vjwgn-vyuxb-y74nh-bhlti-l6mzp-5efbh-u7nld-5jeba-kae,wwdbq-xuqhf-eydzu-oyl7p-ga565-zm7s7-yrive-ozgsy-zzgh3-qwb3j-cae,"Giant Leaf, LLC",REPLICA,Digital Realty,"North America,US,Florida",UNASSIGNED,
aicg2-docau-ham5w-5yl6j-k5jj5-tc5yu-eicbx-2plu3-ta6ey-ixhun-xqe,,ty2,Tokyo 2,2602:ffe4:801:17:6801:d5ff:fe0d:5f8e,dpt4y-mkhk4-7gchc-yx2by-hzfe6-czv2t-xebyb-as4q3-gkspj-ivvsv-hae,sixix-2nyqd-t2k2v-vlsyz-dssko-ls4hl-hyij4-y7mdp-ja6cj-nsmpf-yae,Starbase,REPLICA,Equinix,"Asia,JP,Tokyo",UP,3hhby-wmtmw-umt4t-7ieyg-bbiig-xiylg-sblrt-voxgt-bqckd-a75bf-rqe
aid27-4kobq-rsaze-7bvbc-pwg2a-nrhj3-uhpne-yjdis-3rrx4-chcxm-rae,,zh7,Zurich 7,2a01:2a8:a13e:1:6801:e8ff:feca:51c,tisgk-lbq4u-zxwec-ak7ze-6ngg3-tjxhb-wasri-ska3d-ro6by-ba7vc-5ae,6r5lw-l7db7-uwixn-iw5en-yy55y-ilbtq-e6gcv-g22r2-j3g6q-y37jk-jqe,Sygnum Bank,REPLICA,Green.ch,"Europe,CH,Zurich",UNASSIGNED,
aiqux-sozuk-rzknl-zso62-hlr7c-gn6bw-gzgwj-cp3uk-wrmnf-hq7jj-rqe,,or1,Orlando,2604:3fc0:3002:0:6801:8cff:fec6:79b4,redpf-rrb5x-sa2it-zhbh7-q2fsp-bqlwz-4mf4y-tgxmj-g5y7p-ezjtj-5qe,wwdbq-xuqhf-eydzu-oyl7p-ga565-zm7s7-yrive-ozgsy-zzgh3-qwb3j-cae,"Giant Leaf, LLC",REPLICA,Datasite,"North America,US,Florida",UNASSIGNED,
akbo3-imbii-tzc4p-swdwz-hh2tg-i2ffj-tnzjy-zycuo-3xjcq-zxbth-aqe,,hu1,Houston,2604:b900:4001:76:6801:d2ff:fe20:82b0,fthz3-5otsb-xppaq-zhlut-dxel6-5fgxj-oz56h-r7zrz-xlq5z-cxpe4-uae,sqhxa-h6ili-qkwup-ohzwn-yofnm-vvnp5-kxdhg-saabw-rvua3-xp325-zqe,43rd Big Idea Films,REPLICA,TRG,"North America,US,Texas",UNASSIGNED,
akpwl-fouuj-clhyn-kjbq5-h2xix-hiirq-6tjxs-7w5ps-fhtdn-roxcy-2ae,,br1,Brussels,2001:920:401a:1710:6801:eff:fe9a:8830,mjeqs-wxqp7-tecvn-77uxe-eowch-4l4gy-6lc6f-ys6je-qnybm-5fxya-qqe,rbn2y-6vfsb-gv35j-4cyvy-pzbdu-e5aum-jzjg6-5b4n5-vuguf-ycubq-zae,Allusion,REPLICA,Digital Realty,"Europe,BE,Brussels Capital",UNASSIGNED,
ami6p-hbo6h-zqoh2-lfqs7-44lch-tlkzt-skuxx-wyxs2-anezm-z2gxp-3ae,,tb1,Tbilisi 1,2a0a:5000:0:3:6801:83ff:fec7:42e7,yhfy4-ny5ww-huz33-bkxym-eu27d-htlt4-yi77a-hvdqb-wpdlv-2cky7-uae,vegae-c4chr-aetfj-7gzuh-c23sx-u2paz-vmvbn-bcage-pu7lu-mptnn-eqe,George Bassadone,REPLICA,Cloud9,"Asia,GE,Tbilisi",UNASSIGNED,
amjrq-m7xgs-bacs7-g54xa-t72h6-dszrv-7mj3i-6vcbx-3zzb2-6eean-xqe,,sg3,Singapore 3,2401:3f00:1000:23:6801:85ff:fe15:4de3,5mhxl-exk6r-cvm3q-ose77-qojd2-dybc4-hvrdj-5dnr6-ylvg7-wtn23-2qe,6nbcy-kprg6-ax3db-kh3cz-7jllk-oceyh-jznhs-riguq-fvk6z-6tsds-rqe,OneSixtyTwo Digital Capital,REPLICA,Racks Central,"Asia,SG,Singapore",UP,k44fs-gm4pv-afozh-rs7zw-cg32n-u7xov-xqyx3-2pw5q-eucnu-cosd4-uqe
amy5r-rdfjn-cmkrz-pjjlb-dqwo3-lv3tm-4x23k-tu4yk-lkruv-hxtu2-2qe,,hk4,HongKong 4,2401:9140:0:5:6801:4fff:fed6:860c,aaxec-cijpz-vzdwe-546fi-vahtf-s2awa-ldn7q-mzl2j-gmvhz-56zlq-mqe,cgmhq-c4zja-yov4u-zeyao-64ua5-idlhb-ezcgr-cultv-3vqjs-dhwo7-rqe,Origin Game,REPLICA,hkntt,"Asia,HK,HongKong",UNASSIGNED,
anudy-m6vfi-lphxb-sazpy-la4ti-2hriw-c67ny-butfn-axcel-otvuh-oqe,,mtl1,Quebec l1,2607:f748:1300:3:6801:42ff:fe4d:da9f,ueggl-7wvx2-2eezj-mgjrg-w6tmy-ngmye-xxbwu-gumli-hdf7u-zzpng-3ae,7uioy-xitfw-yqcko-5gpya-3lpsw-dw7zt-dyyyf-wfqif-jvi76-fdbkg-cqe,Marvelous Web3,REPLICA,Leaseweb,"North America,CA,Quebec",UP,tdb26-jop6k-aogll-7ltgs-eruif-6kk7m-qpktf-gdiqx-mxtrf-vb5e6-eqe
ap34d-la2pe-wiwkw-jpe5h-vn4nz-h3z46-vm2al-gdcoc-h4f45-xfnn5-6qe,,kr1,Seoul 3,2a0c:b641:b21:2b:6801:1ff:fe09:4caa,iubpe-vrzpt-cdf5f-kkzhq-rgp63-dkbfo-fje7f-6aknf-jekzg-3s7tv-oae,r3yjn-kthmg-pfgmb-2fngg-5c7d7-t6kqg-wi37r-j7gy6-iee64-kjdja-jae,Pindar Technology Limited,REPLICA,KT,"Asia,KR,Seoul",UNASSIGNED,
ape3b-7ujpk-zcmrl-ltp6t-tm6pq-aabf6-r5qof-k4jat-bvv44-bk663-6ae,,sj1,San Jose,2600:c02:b002:15:6801:b1ff:feeb:5a32,xgakf-thvoi-ktliq-yzbzw-iimxg-7xrqg-rytjr-zegaq-g7mgc-vgnkr-gqe,usau7-upgoh-sg464-6qnso-lud42-nxho6-ith26-a2jhq-q5bgy-ajeou-4ae,William Zelver,REPLICA,INAP,"North America,US,California",UNASSIGNED,
apit2-z6thd-bi3t3-m45hx-axid2-azz5w-3iorh-zyzmy-mdqfu-few4m-7qe,,sj2,San Jose,2001:438:fffd:4a:6801:b1ff:fede:8df5,eikix-bqjrk-7eadr-nvgoa-drao2-2t54l-kfbs2-34gdr-sbssy-ir4rj-rae,ks7ow-zvs7i-ratdk-azq34-zio2b-gbekj-qjicg-pfhp3-ovhgu-k5qql-dae,"BlockTech Ventures, LLC",REPLICA,Digital Realty,"North America,US,California",UNASSIGNED,
apkff-eadlc-x6g5g-it6ky-aevto-kjvy2-ai2xe-eppyi-kyihn-nth2v-cae,,sg2,Singapore 2,2401:3f00:1000:22:6801:e9ff:fef3:2bee,qffmn-uqkl2-uuw6l-jo5i6-obdek-tix6f-u4odv-j3265-pcpcn-jy5le-lae,6nbcy-kprg6-ax3db-kh3cz-7jllk-oceyh-jznhs-riguq-fvk6z-6tsds-rqe,OneSixtyTwo Digital Capital,REPLICA,Telin,"Asia,SG,Singapore",UNASSIGNED,
aq6el-xkxqp-xmtas-kvdol-x76er-bgwyq-4hgln-szuow-ezwxw-7fi3c-mqe,,sg3,Singapore 3,2401:3f00:1000:23:6801:65ff:fe1c:e14b,5mhxl-exk6r-cvm3q-ose77-qojd2-dybc4-hvrdj-5dnr6-ylvg7-wtn23-2qe,6nbcy-kprg6-ax3db-kh3cz-7jllk-oceyh-jznhs-riguq-fvk6z-6tsds-rqe,OneSixtyTwo Digital Capital,REPLICA,Racks Central,"Asia,SG,Singapore",UNASSIGNED,
aqbno-vejst-3kuee-ksrrr-bo5p3-6nhht-z2coe-dg6he-ptywi-pzubm-bqe,,cr1,San José 1,2800:c20:0:29:6801:5fff:fe72:da5b,eqv2i-6dtlf-bhbjd-2popw-vvavp-7xzci-6gdd7-qxgox-wdw5w-l3a4w-eae,6sq7t-knkul-fko6h-xzvnf-ktbvr-jhx7r-hapzr-kjlek-whugy-zt6ip-xqe,GeoNodes LLC,REPLICA,Navegalo,"North America,CR,San Jose",UP,2fq7c-slacv-26cgz-vzbx2-2jrcs-5edph-i5s2j-tck77-c3rlz-iobzx-mqe
ar2vm-visxo-z3dgi-wsjux-ql7qw-zlfpk-ubvwl-tszz3-i6d5h-jrguv-gae,,ty2,Tokyo 2,2602:ffe4:801:17:6801:bcff:fece:84bf,dpt4y-mkhk4-7gchc-yx2by-hzfe6-czv2t-xebyb-as4q3-gkspj-ivvsv-hae,sixix-2nyqd-t2k2v-vlsyz-dssko-ls4hl-hyij4-y7mdp-ja6cj-nsmpf-yae,Starbase,REPLICA,Equinix,"Asia,JP,Tokyo",UNASSIGNED,
arizm-7m2c5-weboj-gfxj5-ruyxk-ns4pn-zdw3i-oszdi-25ynb-ivraf-wqe,,tp1,Tampa,2607:f758:c300:0:6801:28ff:fe49:acae,t75ks-tnvpv-glfr5-lw5yn-36xhp-bn47m-lr2ec-rs26e-5c3d4-hth3g-iae,6tg64-cdfoh-kl35i-p6qti-sose3-746lr-jk5ex-phuvu-jfu3d-5svwa-7qe,Rishi Sachdev,REPLICA,Flexential,"North America,US,Florida",UNASSIGNED,
asad5-qg3gv-p5hrf-7liwa-zkoia-t2imf-sztmb-okb3k-gc6ei-xzp77-5qe,,ty1,Tokyo,2602:ffe4:801:16:6801:d6ff:fe00:5d35,cqjev-4qb7l-xv373-jfmhi-73n3a-cxhst-p6okb-vywwc-a4zbi-6sf3u-bae,sixix-2nyqd-t2k2v-vlsyz-dssko-ls4hl-hyij4-y7mdp-ja6cj-nsmpf-yae,Starbase,REPLICA,Equinix,"Asia,JP,Tokyo",UP,2fq7c-slacv-26cgz-vzbx2-2jrcs-5edph-i5s2j-tck77-c3rlz-iobzx-mqe
atjbz-kcjz7-y4mgn-t5wqp-3emfk-6mtlx-ln5i7-4pixf-ocjgh-hfu77-bqe,,pr1,Paris 1,2001:ab8:1000:f81:6801:4fff:fe8c:5e50,g3nqx-pr6l2-lc6ew-e3atl-453oe-4ahoe-znboc-7a2yb-pl6zx-4x7xj-zae,qsdw4-ao5ye-6rtq4-y3zhm-icjbj-lutd2-sbejz-4ajqz-pcflr-xrhsg-jae,Carbon Twelve,REPLICA,Celeste,"Europe,FR,Paris",UP,uzr34-akd3s-xrdag-3ql62-ocgoh-ld2ao-tamcv-54e7j-krwgb-2gm4z-oqe
atw6w-w2ns6-k3brc-5ysgn-dxngj-j4zsc-rvepx-c7fh5-xgafc-trvvl-dqe,,or1,Orlando,2604:3fc0:3002:0:6801:9aff:fe33:2575,redpf-rrb5x-sa2it-zhbh7-q2fsp-bqlwz-4mf4y-tgxmj-g5y7p-ezjtj-5qe,wwdbq-xuqhf-eydzu-oyl7p-ga565-zm7s7-yrive-ozgsy-zzgh3-qwb3j-cae,"Giant Leaf, LLC",REPLICA,Datasite,"North America,US,Florida",UNASSIGNED,
auqy7-dtbmh-udhws-kto3f-7z2bp-be3xa-2qsmo-yqiq2-3wm3o-scdu6-3qe,,at2,Atlanta 2,2604:3fc0:2001:0:6801:49ff:fe5a:c008,bmlhw-kinr6-7cyv5-3o3v6-ic6tw-pnzk3-jycod-6d7sw-owaft-3b6k3-kqe,wwdbq-xuqhf-eydzu-oyl7p-ga565-zm7s7-yrive-ozgsy-zzgh3-qwb3j-cae,"Giant Leaf, LLC",REPLICA,Datasite,"North America,US,Georgia",UNASSIGNED,
awmdh-qwewl-6fgbr-dled5-2elki-xwucv-sslhm-awghc-dbxby-phz5e-wae,,nm1,Navi Mumbai 1,2401:7500:1016:0:6801:85ff:feaf:76b7,mpmyf-juliu-5qwcu-ofamg-es7ug-4mjt4-w5lht-dbrfb-ualjm-hcwmn-pae,ulyfm-vkxtj-o42dg-e4nam-l4tzf-37wci-ggntw-4ma7y-d267g-ywxi6-iae,Rivram Inc,REPLICA,Rivram,"Asia,IN,Navi Mumbai",UP,opn46-zyspe-hhmyp-4zu6u-7sbrh-dok77-m7dch-im62f-vyimr-a3n2c-4ae
awpkn-yaohh-7l6ta-dvz7u-mxrqo-7ahi2-ag22k-3e3dx-vjnaf-mkbmj-sqe,,zh6,Zurich 6,2a01:2a8:a13c:1:6801:68ff:fef3:36f6,ciprs-d7ktn-eiqrv-pqbcf-npk57-ty4m3-npkk2-yu4en-d4ccs-ek5xw-dae,6r5lw-l7db7-uwixn-iw5en-yy55y-ilbtq-e6gcv-g22r2-j3g6q-y37jk-jqe,Sygnum Bank,REPLICA,Green.ch,"Europe,CH,Zurich",UNASSIGNED,
ax6zb-r4jnm-5aswz-ahoqx-ujs2a-mcvds-6gmdt-4ggxg-tkwdr-3323l-vqe,,bt1,Vilnius 1,2001:1ab9:f000:1542:6801:fff:feff:8caa,y3du2-sq3a6-77vah-wj3cb-r72q2-lxo4k-t2fxb-odc7n-xyf7n-zbnkd-vae,ivf2y-crxj4-y6ewo-un35q-a7pum-wqmbw-pkepy-d6uew-bfmff-g5yxe-eae,Ivanov Oleksandr,REPLICA,Baltneta,"Europe,LT,Vilnius",UNASSIGNED,
axmok-d4arr-sjcjs-cd56j-biooj-lo4fh-vfuoo-fextc-5iw2d-6zhq5-4ae,,nd1,New Delhi 1,2401:7500:ff1:20:6801:eff:fec6:e176,ri4lg-drli2-d5zpi-tsseq-soivo-qrydm-cvjwd-dbmgz-al7fj-4al6w-iae,7uioy-xitfw-yqcko-5gpya-3lpsw-dw7zt-dyyyf-wfqif-jvi76-fdbkg-cqe,Marvelous Web3,REPLICA,Marvelous Web3 DC,"Asia,IN,New Delhi",UP,snjp4-xlbw4-mnbog-ddwy6-6ckfd-2w5a2-eipqo-7l436-pxqkh-l6fuv-vae
axo3p-axths-mmqxt-2gawc-zakoe-mgbww-zv7hv-ppnp6-twqz7-umjz4-kqe,,fm1,Fremont,2001:470:1:c76:6801:f2ff:feb3:7a52,jjymt-wmgqv-dv3ue-hno3w-ccxaf-ecvys-rvje7-eqmoo-hbppb-ltsba-iae,qdj4d-76lh3-w2q5i-kwjcd-643pq-pk42d-cziag-4hkau-35gib-m7s33-6qe,"Boolean Bit, LLC",REPLICA,Hurricane Electric,"North America,US,California",UP,shefu-t3kr5-t5q3w-mqmdq-jabyv-vyvtf-cyyey-3kmo4-toyln-emubw-4qe
aytiw-nezzr-cc3yp-lwl6o-r35hi-hnxsz-nfb7e-3bmy4-er6tf-wrtgv-dae,,sj1,San Jose,2600:c02:b002:15:6801:69ff:fed6:8a85,agukz-qtcdt-slwoi-ovhe7-vor4b-x7kmc-ia2m2-4kswr-de6yv-qiqky-sqe,sdal5-w2c3d-p3buy-zieck-2wyuj-eu5bn-rkfe6-uuspi-o4n2b-gpei7-iae,Moon Block Ventures,REPLICA,INAP,"North America,US,California",UP,fuqsr-in2lc-zbcjj-ydmcw-pzq7h-4xm2z-pto4i-dcyee-5z4rz-x63ji-nae
ayugg-n2ex3-azu4v-3sddp-mtbj5-k3ygp-tcmmy-pp2f3-3faes-hw77i-aqe,,hu1,Houston,2604:b900:4001:76:6801:9fff:fe89:cc25,fthz3-5otsb-xppaq-zhlut-dxel6-5fgxj-oz56h-r7zrz-xlq5z-cxpe4-uae,sqhxa-h6ili-qkwup-ohzwn-yofnm-vvnp5-kxdhg-saabw-rvua3-xp325-zqe,43rd Big Idea Films,REPLICA,TRG,"North America,US,Texas",UNASSIGNED,
b22uz-mtwbz-zx3hl-l5wrg-d7g2g-ywui6-bda6g-raycm-7wsr3-g5a2s-pae,,ny1,New York,2607:f1d0:10:1:6801:d4ff:fef4:fb6a,u4f3y-wubbf-lxfqi-v43pp-dfp7e-gxxct-22r5h-6mcbw-vmj33-5qqv5-nae,spp3m-vawt7-3gyh6-pjz5d-6zidf-up3qb-yte62-otexv-vfpqg-n6awf-lqe,9Yards Capital,REPLICA,Tierpoint,"North America,US,New York",UNASSIGNED,
b37zb-apiex-wwlpd-ccbxn-yes6n-q44fy-jtz3j-mjxrs-ecw7v-lzmut-oae,,nd1,New Delhi 1,2401:7500:ff1:20:6801:89ff:fe23:eff2,ri4lg-drli2-d5zpi-tsseq-soivo-qrydm-cvjwd-dbmgz-al7fj-4al6w-iae,7uioy-xitfw-yqcko-5gpya-3lpsw-dw7zt-dyyyf-wfqif-jvi76-fdbkg-cqe,Marvelous Web3,REPLICA,Marvelous Web3 DC,"Asia,IN,New Delhi",UNASSIGNED,
b3knf-xg5xg-p3oyq-dgpdw-xjz2l-n35mj-pdoyl-4dgas-u2t5l-bndrp-hqe,,bu1,Bucharest,2a04:9dc0:0:108:6801:38ff:fe24:a0aa,c5ssg-eh22p-pmsn6-fpjzj-k5nql-mx5mc-7gb4a-4klco-c4f37-ydnfp-bae,i7dto-bgkj2-xo5dx-cyrb7-zkk5y-q46eh-gz6iq-qkgyc-w4qte-scgtb-6ae,Iancu Aurel,REPLICA,M247 ,"Europe,RO,Bucuresti",UP,mpubz-g52jc-grhjo-5oze5-qcj74-sex34-omprz-ivnsm-qvvhr-rfzpv-vae
b3ml3-v62hu-gdyb5-2raax-b33g2-nav6y-i5d3n-carmz-tosee-rbhk3-lqe,,li1,Lisbon 1,2a00:1c60:0:14:6801:87ff:fe6d:f27a,xbvdm-vrdwg-wcvpo-dwsdp-akpmo-sresk-53cg5-mwpn3-adhco-rwzym-gqe,3oqw6-vmpk2-mlwlx-52z5x-e3p7u-fjlcw-yxc34-lf2zq-6ub2f-v63hk-lae,Vladyslav Popov,REPLICA,Dotsi,"Europe,PT,Lisbon",UP,ejbmu-grnam-gk6ol-6irwa-htwoj-7ihfl-goimw-hlnvh-abms4-47v2e-zqe
b44r4-u77ay-myhhv-d6d75-jusik-b7ry2-g6ms5-6okxm-tumyx-rjm4g-4ae,,bn1,South Moravian Region 1,2a01:430:18c:0:6801:4fff:feff:296,zc635-ppr46-ap6eg-pghtn-wtnxz-6czvv-a4uxm-adjgb-wtoh4-2ddnl-uae,efem5-kmwaw-xose7-zzhgg-6bfif-twmcw-csg7a-lmqvn-wrdou-mjwlb-vqe,Lukas Helebrandt,REPLICA,Master Internet,"Europe,CZ,South Moravian Region",UP,w4asl-4nmyj-qnr7c-6cqq4-tkwmt-o26di-iupkq-vx4kt-asbrx-jzuxh-4ae
b4ncs-a2td6-7dnqn-pqt3t-wo5ti-fhggv-dfmwq-kycqw-dnm6l-v7vsm-6ae,,ny1,New York,2607:f1d0:10:1:6801:8eff:fe31:6ee3,u4f3y-wubbf-lxfqi-v43pp-dfp7e-gxxct-22r5h-6mcbw-vmj33-5qqv5-nae,spp3m-vawt7-3gyh6-pjz5d-6zidf-up3qb-yte62-otexv-vfpqg-n6awf-lqe,9Yards Capital,REPLICA,Tierpoint,"North America,US,New York",UNASSIGNED,
b5pgw-6wtjo-dzwgu-zkfz6-3l5f3-cw6ka-y4crr-dikku-fkjbe-lfzki-qae,,sg1,Singapore,2401:3f00:1000:24:6801:3bff:fe67:276a,d4bin-5o2wg-ycbdq-yljr7-45pjv-ptf6d-v243j-vg6x5-dlo7t-yqu62-5qe,6nbcy-kprg6-ax3db-kh3cz-7jllk-oceyh-jznhs-riguq-fvk6z-6tsds-rqe,OneSixtyTwo Digital Capital,REPLICA,Telin,"Asia,SG,Singapore",UP,4ecnw-byqwz-dtgss-ua2mh-pfvs7-c3lct-gtf4e-hnu75-j7eek-iifqm-sqe
b74lr-4ly45-pyqyx-jo4yd-eptv5-7fvps-zjeca-eugl3-ih77p-yjyu5-7ae,,ge1,Geneva,2a0f:cd00:2:1:6801:46ff:fe5e:7c5,yngfj-akg4s-nectt-whzgk-5zqbw-z3e5u-zuycn-zqygi-xz4vt-244v6-zae,7ryes-jnj73-bsyu4-lo6h7-lbxk5-x4ien-lylws-5qwzl-hxd5f-xjh3w-mqe,Archery Blockchain SCSp,REPLICA,HighDC,"Europe,CH,Geneva",UNASSIGNED,
