node_id,alertname,dc_id,dc_name,guestos_version,ip_address,ipv4_connectivity_status,node_hardware_generation,node_operator_id,node_provider_id,node_provider_name,node_type,owner,region,status,subnet_id
mtti3-fw4qf-27www-bah3o-ctlkw-lebmb-3m6e6-eesv4-l7onf-4db2y-qae,,pl2,Panvel 2,a299620cd5e73ed21b415f2ebe3da0bb43a3649d,2406:1840:100:15:6801:8fff:fe91:aed1,False,GenUnknown,7rw6b-6r7qv-al3uk-rimg7-ifkjv-hettz-lhmly-t55g7-xrwac-25ayy-wae,zy4m7-z5mhs-zfkpl-zlsjl-blrbx-mvvmq-5z4zu-mf7eq-hhv7o-ezfro-3ae,Krishna Enterprises,REPLICA,Yotta,"Asia,IN,Panvel",UP,shefu-t3kr5-t5q3w-mqmdq-jabyv-vyvtf-cyyey-3kmo4-toyln-emubw-4qe
mvq4c-mbmpm-2u2mv-h74op-kekjk-6rudx-jl7qb-rpxuu-zicsk-o25td-4qe,,ge1,Geneva,a299620cd5e73ed21b415f2ebe3da0bb43a3649d,2a0f:cd00:2:1:6801:84ff:fe20:ff04,False,GenUnknown,xdara-l6rzn-6rkv5-lwrfr-6idlg-nptsg-7x64q-w4vfd-dhwre-2pkwz-qqe,w4buy-lgwzr-pccs7-huzhh-qqnws-rns75-iaoox-jolrm-xs2ra-vdu3o-2qe,Decentralized Entities Foundation,REPLICA,HighDC,"Europe,CH,Geneva",UP,mkbc3-fzim5-s5pye-pbnzo-uj5yv-raphe-ceecn-ejd6g-5poxm-dzuot-iae
mvsqq-rkiq2-fuint-an5oz-eqvhk-qu3vj-hesjn-uhn52-z7f37-wxucs-eqe,,br1,Brussels,a299620cd5e73ed21b415f2ebe3da0bb43a3649d,2001:920:401a:1710:6801:edff:fe75:8b38,False,GenUnknown,mjeqs-wxqp7-tecvn-77uxe-eowch-4l4gy-6lc6f-ys6je-qnybm-5fxya-qqe,rbn2y-6vfsb-gv35j-4cyvy-pzbdu-e5aum-jzjg6-5b4n5-vuguf-ycubq-zae,Allusion,REPLICA,Digital Realty,"Europe,BE,Brussels Capital",UP,6excn-doq5g-bmrxd-3774i-hjnn2-3ovbo-xjwz7-3yozt-fsbzx-bethy-bae
mvx7r-gcjs6-emuc5-ijos2-5egv7-ic35n-ocbfd-tjgvp-kydc5-5tshk-lqe,,sj2,San Jose,9152ba15ab6cc3c12eb407e13f8ee483a1d5723c,2001:438:fffd:4a:6801:adff:fe33:9bc4,False,GenUnknown,eikix-bqjrk-7eadr-nvgoa-drao2-2t54l-kfbs2-34gdr-sbssy-ir4rj-rae,ks7ow-zvs7i-ratdk-azq34-zio2b-gbekj-qjicg-pfhp3-ovhgu-k5qql-dae,"BlockTech Ventures, LLC",UNASSIGNED,Digital Realty,"North America,US,California",UP,
mw6i7-sdtdc-m4rdr-mdl77-rqrdi-r3onb-lk4np-ojavl-i4sng-rnnz5-pae,,im1,Douglas 1,9152ba15ab6cc3c12eb407e13f8ee483a1d5723c,2a01:6a01:1:0:6801:40ff:feb9:c5ee,False,GenUnknown,4isre-d3zxy-xpque-tagdf-xdzjp-hk7x3-szquu-kuwej-52cfy-f6jwc-zqe,rpfvr-s3kuw-xdqrr-pvuuj-hc7hl-olytw-yxlie-fmr74-sr572-6gdqx-iqe,Blue Ant LLC,UNASSIGNED,Manx Telecom,"Europe,IM,Douglas",UP,
mwrqx-e25kz-tchcz-quxpv-jhwdn-rwxeg-au4ci-xv5ko-s44pv-dmu6g-kqe,,hk1,HongKong 1,9152ba15ab6cc3c12eb407e13f8ee483a1d5723c,2401:8a00:f:1:6801:8fff:fee2:5f02,False,GenUnknown,vzsx4-ldpic-3zcoa-mfki2-gfsai-ok7ap-gb2sp-fxvaf-ckd7h-jluem-qqe,r3yjn-kthmg-pfgmb-2fngg-5c7d7-t6kqg-wi37r-j7gy6-iee64-kjdja-jae,Pindar Technology Limited,UNASSIGNED,Unicom,"Asia,HK,HongKong",UP,
mxqle-wpz4z-kbwgu-csf2l-nyjyt-xaqdy-sfolv-igh4b-aokrj-g2wq4-bqe,,aw1,Allentown,9152ba15ab6cc3c12eb407e13f8ee483a1d5723c,2604:7e00:30:3:6801:f8ff:febc:a1d8,False,GenUnknown,gv77f-r7ahj-gkbd3-6il3n-lfgb5-3ojpt-uxydp-5rdls-4xqam-upxju-2ae,7a4u2-gevsy-5c5fs-hsgri-n2kdz-dxxwf-btcfp-jykro-l4y7c-7xky2-aqe,Bigger Capital,UNASSIGNED,Tierpoint,"North America,US,Pennsylvania",UP,
myguv-fs4u6-jl53y-vk4pf-6xojw-4umwc-r55jy-jyy7q-f4gmu-wvliw-2qe,,zg1,Zagreb 1,c25143850963143c9ee6bec77fe8ccf8306a4949,2a02:2608:2002:0:6801:dcff:fe0a:1a5b,False,GenUnknown,3sm7v-xy7wb-u52om-cq3td-wboo7-aj4fi-dqnam-jahlz-swqib-ynipm-mqe,kos24-5xact-6aror-uofg2-tnvt6-dq3bk-c2c5z-jtptt-jbqvc-lmegy-qae,Anonstake,REPLICA,Anonstake,"Europe,HR,Zagreb",UP,pzp6e-ekpqk-3c5x7-2h6so-njoeq-mt45d-h3h6c-q3mxf-vpeq5-fk5o7-yae
mzcnj-vnzbp-sjmlf-bmjcu-3qim4-7ouxc-woglo-vyqma-q7sxt-v3nez-rae,,zh4,Zurich 4,9152ba15ab6cc3c12eb407e13f8ee483a1d5723c,2a02:41b:300e:0:6801:5cff:fe53:2060,False,GenUnknown,paxme-ikvh3-v6cve-in3jx-z6xf2-x67nq-4yqf5-ufdag-c7os3-byb4f-cae,ucjqj-jmbj3-rs4aq-ekzpw-ltjs3-zrcma-t6r3t-m5wxc-j5yrj-unwoj-mae,Tomahawk.vc,UNASSIGNED,Nine.Ch,"Europe,CH,Zurich",UP,
n2atp-ct3so-2to22-4e67s-25y4o-naiht-5croo-lq7qj-m23gm-iav4p-3ae,,aw1,Allentown,a299620cd5e73ed21b415f2ebe3da0bb43a3649d,2604:7e00:30:3:6801:68ff:fed4:1a3f,False,GenUnknown,gv77f-r7ahj-gkbd3-6il3n-lfgb5-3ojpt-uxydp-5rdls-4xqam-upxju-2ae,7a4u2-gevsy-5c5fs-hsgri-n2kdz-dxxwf-btcfp-jykro-l4y7c-7xky2-aqe,Bigger Capital,REPLICA,Tierpoint,"North America,US,Pennsylvania",UP,lspz2-jx4pu-k3e7p-znm7j-q4yum-ork6e-6w4q6-pijwq-znehu-4jabe-kqe
n2h7o-alfdb-7upvh-ulvn4-m4khz-yx5gq-3za3b-c4xiy-wxu34-3suzk-bqe,,kr1,Seoul 3,a299620cd5e73ed21b415f2ebe3da0bb43a3649d,2a0c:b641:b21:2b:6801:32ff:fe1b:b69c,False,GenUnknown,iubpe-vrzpt-cdf5f-kkzhq-rgp63-dkbfo-fje7f-6aknf-jekzg-3s7tv-oae,r3yjn-kthmg-pfgmb-2fngg-5c7d7-t6kqg-wi37r-j7gy6-iee64-kjdja-jae,Pindar Technology Limited,REPLICA,KT,"Asia,KR,Seoul",UP,2zs4v-uoqha-xsuun-lveyr-i4ktc-5y3ju-aysud-niobd-gxnqa-ctqem-hae
n3bme-h7h4t-3jqiz-t4li5-en2va-5o54l-34wet-hv5zt-njbnc-uiwsp-mae,,aw1,Allentown,9152ba15ab6cc3c12eb407e13f8ee483a1d5723c,2604:7e00:30:3:6801:c7ff:fe6c:11a3,False,GenUnknown,gv77f-r7ahj-gkbd3-6il3n-lfgb5-3ojpt-uxydp-5rdls-4xqam-upxju-2ae,7a4u2-gevsy-5c5fs-hsgri-n2kdz-dxxwf-btcfp-jykro-l4y7c-7xky2-aqe,Bigger Capital,UNASSIGNED,Tierpoint,"North America,US,Pennsylvania",UP,
n4d4s-hgx3a-nwox5-tmfqw-q2gu6-mlzhy-deyzq-zu6r7-wryv2-napyl-qae,,fr2,Frankfurt 2,a299620cd5e73ed21b415f2ebe3da0bb43a3649d,2001:4d78:400:10a:6801:92ff:fe81:7e33,False,GenUnknown,3nu7r-l6i5c-jlmhi-fmmhm-4wcw4-ndlwb-yovrx-o3wxh-suzew-hvbbo-7qe,wdnqm-clqti-im5yf-iapio-avjom-kyppl-xuiza-oaz6z-smmts-52wyg-5ae,Virtual Hive Ltd,REPLICA,Equinix,"Europe,DE,Hesse",UP,6pbhf-qzpdk-kuqbr-pklfa-5ehhf-jfjps-zsj6q-57nrl-kzhpd-mu7hc-vae
n4yvn-ac55a-ixjvd-7h7xc-dan5u-ksjzx-zsi74-emfwt-dsfbo-ortnj-hqe,,dl1,Dallas,9152ba15ab6cc3c12eb407e13f8ee483a1d5723c,2600:3000:6100:200:6801:bdff:feec:fb3,False,GenUnknown,mw64v-jynex-7tu52-5a3te-ifbop-nh7y7-w7lno-ymmht-b7fmy-wfhha-gqe,eipr5-izbom-neyqh-s3ec2-52eww-cyfpg-qfomg-3dpwj-4pffh-34xcu-7qe,"87m Neuron, LLC",UNASSIGNED,Flexential,"North America,US,Texas",UP,
n6zwz-reuil-fdhjj-bvsph-rsnvl-ru3jg-2ywjx-bxt4w-j3jkz-vlheq-wqe,,sh1,Stockholm 1,cf1ef976fe18d402f61345af07c0f75c1f86dc25,2001:4c08:2003:b09:6801:bbff:fef0:c58e,False,GenUnknown,lgp6d-brhlv-35izu-khc6p-rfszo-zdwng-xbtkh-xyvjg-y3due-7ha7t-uae,bvcsg-3od6r-jnydw-eysln-aql7w-td5zn-ay5m6-sibd2-jzojt-anwag-mqe,DFINITY Stiftung,REPLICA,Digital Realty,"Europe,SE,Stockholm",UP,w4asl-4nmyj-qnr7c-6cqq4-tkwmt-o26di-iupkq-vx4kt-asbrx-jzuxh-4ae
najnj-to3ju-pl6pl-5yjlc-6vdqi-f7tht-qd7tt-fenyr-f3tjc-tfj37-uae,,br2,Brussels 2,a299620cd5e73ed21b415f2ebe3da0bb43a3649d,2001:920:401a:1706:6801:a9ff:fed1:88f3,False,GenUnknown,oorkg-ilned-36bwb-vyprm-56g55-hp6xq-gucq3-fmn2i-44a4e-txzlp-gqe,rbn2y-6vfsb-gv35j-4cyvy-pzbdu-e5aum-jzjg6-5b4n5-vuguf-ycubq-zae,Allusion,REPLICA,AtlasEdge,"Europe,BE,Brussels Capital",UP,4zbus-z2bmt-ilreg-xakz4-6tyre-hsqj4-slb4g-zjwqo-snjcc-iqphi-3qe
nbela-otrcc-dakmr-4ljx7-igd2t-3ge3b-xskv7-cnj65-co4r7-cjxyd-vqe,,cr1,San José 1,a299620cd5e73ed21b415f2ebe3da0bb43a3649d,2800:c20:0:29:6801:73ff:feba:f4b2,False,GenUnknown,eqv2i-6dtlf-bhbjd-2popw-vvavp-7xzci-6gdd7-qxgox-wdw5w-l3a4w-eae,6sq7t-knkul-fko6h-xzvnf-ktbvr-jhx7r-hapzr-kjlek-whugy-zt6ip-xqe,GeoNodes LLC,REPLICA,Navegalo,"North America,CR,San Jose",UP,xlkub-3thlm-uha3c-hqmfw-qykp5-6rldi-hpfxy-nwyxy-w6bbk-tpg5h-vqe
nbkmo-z2yx3-l4tjn-vvx4c-qj5ck-maicu-o7o44-ztlm5-5nm6d-it36c-hae,,ph1,Phoenix,9152ba15ab6cc3c12eb407e13f8ee483a1d5723c,2610:190:6000:1:6801:a6ff:fe2f:dcb3,False,GenUnknown,5bnm2-ul7nx-s2xfc-3mzzu-2yfyz-lu2xp-65epq-43o3y-qs7y3-jv2uc-yae,izmhk-lpjum-uo4oy-lviba-yctpc-arg4b-2ywim-vgoiu-gqaj2-gskmw-2qe,MI Servers,UNASSIGNED,CyrusOne,"North America,US,Arizona",UP,
ncr4b-rasb7-tueb3-n4uos-5nxou-3wbxv-xmyt3-wfdsd-vu4b6-5x3cp-aqe,,ld1,London 1,9152ba15ab6cc3c12eb407e13f8ee483a1d5723c,2605:6441:2001:66:6801:a0ff:fe0a:2028,True,GenUnknown,raiov-7se2a-qvvut-fosrr-ewckg-wwvx5-yiyih-msga4-kibn2-tel4j-uae,i3cfo-s2tgu-qe5ym-wk7e6-y7ura-pptgu-kevuf-2feh7-z4enq-5hz4s-mqe,Conic Ventures,REPLICA,Latitude.sh,"Europe,UK,London",UP,tdb26-jop6k-aogll-7ltgs-eruif-6kk7m-qpktf-gdiqx-mxtrf-vb5e6-eqe
ncrki-fugy2-kmcnn-k3u67-ezjsz-6s76c-2iucl-xc63o-vn2lk-yebq4-jqe,,mb1,Maribor,a299620cd5e73ed21b415f2ebe3da0bb43a3649d,2a00:fc0:5000:300:6801:2cff:fece:b667,False,GenUnknown,ozfkj-ugoiu-5k6fd-yicvj-k6wbj-fltwh-4vmwd-mqazn-fbdkn-j5uel-3qe,c5svp-7pkmf-agz5x-536k7-r7rcw-4wn3a-eo7pt-ry7su-j42uq-bvnzf-iqe,BlockFinance,REPLICA,Posita.si,"Europe,SI,Maribor",UP,4utr6-xo2fz-v7fsb-t3wsg-k7sfl-cj2ba-ghdnd-kcrfo-xavdb-ebean-mqe
ne7tg-d2fcq-mlxl3-2ljre-4op5b-oyx5m-lt4ao-ctx6y-4vxiy-56ep3-4ae,,zh4,Zurich 4,9152ba15ab6cc3c12eb407e13f8ee483a1d5723c,2a02:41b:300e:0:6801:64ff:fef9:5404,False,GenUnknown,paxme-ikvh3-v6cve-in3jx-z6xf2-x67nq-4yqf5-ufdag-c7os3-byb4f-cae,ucjqj-jmbj3-rs4aq-ekzpw-ltjs3-zrcma-t6r3t-m5wxc-j5yrj-unwoj-mae,Tomahawk.vc,UNASSIGNED,Nine.Ch,"Europe,CH,Zurich",UP,
neypk-wxwvh-bzfjp-vavf3-hy5nz-wl6we-dbh3z-viyiu-d33wb-4zh4y-rae,,hu1,Houston,9152ba15ab6cc3c12eb407e13f8ee483a1d5723c,2604:b900:4001:76:6801:fcff:fe0a:ada4,False,GenUnknown,fthz3-5otsb-xppaq-zhlut-dxel6-5fgxj-oz56h-r7zrz-xlq5z-cxpe4-uae,sqhxa-h6ili-qkwup-ohzwn-yofnm-vvnp5-kxdhg-saabw-rvua3-xp325-zqe,43rd Big Idea Films,UNASSIGNED,TRG,"North America,US,Texas",UP,
nf7qq-vkm72-lttne-dsnke-3x73z-ofybh-ogahy-vyvta-dgbny-s5dr7-qqe,,sj3,California 3,9152ba15ab6cc3c12eb407e13f8ee483a1d5723c,2001:55d:9069:0:6801:d1ff:fe75:8ef7,False,GenUnknown,jtrpk-wokqg-aqmcn-esiq7-fip4e-dl7lv-iwdyj-cu5pm-wbg7i-4jl4t-wae,7ws2n-wqorv-vmo4m-5e222-n42c3-hk43s-ei3kp-4hpbn-xlkzo-jgv7i-tqe,InfoObjects,UNASSIGNED,InfoObjects,"North America,US,California",UP,
ng56n-tx2si-rxkmq-bkjnr-3fx6p-lw5pi-5pvsl-kdcg7-6ts24-m55dx-tqe,,ty1,Tokyo,a299620cd5e73ed21b415f2ebe3da0bb43a3649d,2602:ffe4:801:16:6801:37ff:fe04:9688,False,GenUnknown,z2o65-c4ahi-sayhz-f5hnm-rbb56-4py6j-grmqx-ixfly-velus-4duua-7ae,sixix-2nyqd-t2k2v-vlsyz-dssko-ls4hl-hyij4-y7mdp-ja6cj-nsmpf-yae,Starbase,REPLICA,Equinix,"Asia,JP,Tokyo",UP,c4isl-65rwf-emhk5-5ta5m-ngl73-rgrl3-tcc56-2hkja-4erqd-iivmy-7ae
nhkbm-fqj7r-jdjii-spvcr-to3iu-ccrkm-pils3-6io5l-ahtry-qhlly-4ae,,sg1,Singapore,a299620cd5e73ed21b415f2ebe3da0bb43a3649d,2401:3f00:1000:24:6801:39ff:fecf:a30d,False,GenUnknown,d4bin-5o2wg-ycbdq-yljr7-45pjv-ptf6d-v243j-vg6x5-dlo7t-yqu62-5qe,6nbcy-kprg6-ax3db-kh3cz-7jllk-oceyh-jznhs-riguq-fvk6z-6tsds-rqe,OneSixtyTwo Digital Capital,REPLICA,Telin,"Asia,SG,Singapore",UP,eq6en-6jqla-fbu5s-daskr-h6hx2-376n5-iqabl-qgrng-gfqmv-n3yjr-mqe
nioyi-lxtpk-fnexd-5ib4d-3x523-uu4ve-ro2tv-z5yuq-sf3dk-fdhrf-4qe,,ty3,Tokyo 3,a299620cd5e73ed21b415f2ebe3da0bb43a3649d,2602:ffe4:801:18:6801:e7ff:fe87:1a6a,False,GenUnknown,a5glg-n6ul6-rkuc7-idthk-fb2fe-d5m75-4g4l7-22yko-h27pr-q3a7k-lae,sixix-2nyqd-t2k2v-vlsyz-dssko-ls4hl-hyij4-y7mdp-ja6cj-nsmpf-yae,Starbase,REPLICA,Equinix,"Asia,JP,Tokyo",UP,jtdsg-3h6gi-hs7o5-z2soi-43w3z-soyl3-ajnp3-ekni5-sw553-5kw67-nqe
nj7re-dvkal-yq25a-opp2g-5y3qy-3ena4-opd5j-22uir-eaakx-ljk7k-6ae,,nd1,New Delhi 1,9152ba15ab6cc3c12eb407e13f8ee483a1d5723c,2401:7500:ff1:21:6801:12ff:fef7:1c65,True,GenUnknown,ihcmc-o45dd-elg2s-ntnhr-l4c35-datk6-gsyeb-m77as-yjzd2-4qyxz-xqe,pa5mu-yxsey-b4yrk-bodka-dhjnm-a3nx4-w2grw-3b766-ddr6e-nupu4-pqe,Zenith Code LLC,REPLICA,Marvelous Web3 DC,"Asia,IN,New Delhi",UP,tdb26-jop6k-aogll-7ltgs-eruif-6kk7m-qpktf-gdiqx-mxtrf-vb5e6-eqe
njrl2-xk3tb-n662s-ckjbn-a6nrw-efzr2-o2352-su2lq-csj4k-pjlgs-rqe,,mn2,Melbourne 2,a299620cd5e73ed21b415f2ebe3da0bb43a3649d,2403:f000:300:6:6801:caff:fead:2a25,False,GenUnknown,l5lhp-734i5-tbott-vipvc-vud2f-pfh7r-g3227-tgkdj-4rggm-abc2e-cae,ihbuj-erwnc-tkjux-tqtnv-zkoar-uniy2-sk2go-xfpkc-znbb4-seukm-wqe,Icaria Systems Pty Ltd,REPLICA,NEXTDC,"Oceania,AU,Melbourne",UP,qdvhd-os4o2-zzrdw-xrcv4-gljou-eztdp-bj326-e6jgr-tkhuc-ql6v2-yqe
njxw5-wwjkv-fe7pn-573wu-qdvk6-n7nug-supvd-txyla-pefzj-erqsu-oqe,,ph1,Phoenix,9152ba15ab6cc3c12eb407e13f8ee483a1d5723c,2610:190:6000:1:6801:66ff:fe7d:8c43,False,GenUnknown,5bnm2-ul7nx-s2xfc-3mzzu-2yfyz-lu2xp-65epq-43o3y-qs7y3-jv2uc-yae,izmhk-lpjum-uo4oy-lviba-yctpc-arg4b-2ywim-vgoiu-gqaj2-gskmw-2qe,MI Servers,UNASSIGNED,CyrusOne,"North America,US,Arizona",UP,
nnrw2-jsoru-y6nao-advtq-jb3xe-rwml6-tplfi-2nlrj-ofb2x-6ione-nqe,,lj1,Ljubljana,9152ba15ab6cc3c12eb407e13f8ee483a1d5723c,2a02:800:2:2003:6801:34ff:fe6b:eaf6,False,GenUnknown,gl27f-y5srq-yy5ot-v4x5z-y2a2s-sgoor-l4gjg-qv4x4-v2olb-dz4dc-wae,wdjjk-blh44-lxm74-ojj43-rvgf4-j5rie-nm6xs-xvnuv-j3ptn-25t4v-6ae,Fractal Labs AG,UNASSIGNED,Posita.si,"Europe,SI,Ljubljana",UP,
noil6-vtxju-xxtvs-y4jbv-ke7k7-erdq3-rad3q-iubb7-e5gfq-dizbp-fqe,,an1,Antwerp,a299620cd5e73ed21b415f2ebe3da0bb43a3649d,2001:920:401a:1708:6801:e0ff:fe2b:241b,False,GenUnknown,k4aor-vlk45-2i4fz-pp3cs-nu5jg-35nva-ftbjl-7fxfd-fks6n-6taxd-4qe,g7dkt-aapqq-j3hqt-xtiys-pwapz-idulp-nwagd-zibqm-caxa4-gc23t-3qe,NODAO,REPLICA,Datacenter United,"Europe,BE,Flanders",UP,x33ed-h457x-bsgyx-oqxqf-6pzwv-wkhzr-rm2j3-npodi-purzm-n66cg-gae
noos2-mfe4u-r4gp3-jrjow-ancs2-ncakm-zi72z-zzcbg-uam7p-d4s6s-6qe,,ct2,Cape Town 2,9152ba15ab6cc3c12eb407e13f8ee483a1d5723c,2c0f:f708:c005:0:6801:b8ff:fe2b:b382,False,GenUnknown,x7fjr-ngws7-jpjtq-e3c7s-735uk-gyusv-ppoeh-n4xhg-fwjck-um6pf-fae,py2kr-ipr2p-ryh66-x3a3v-5ts6u-7rfhf-alkna-ueffh-hz5ox-lt6du-qqe,Kontrapunt (Pty) Ltd,REPLICA,Teraco,"Africa,ZA,Cape Town",UP,tdb26-jop6k-aogll-7ltgs-eruif-6kk7m-qpktf-gdiqx-mxtrf-vb5e6-eqe
np33o-vcmlt-zvs5o-wfwgf-l2qcj-htqw4-vdp4e-5vcki-6edum-ejtqz-jae,,tv1,Tel Aviv 1,c25143850963143c9ee6bec77fe8ccf8306a4949,2a03:ff40:dcbe:1019:6801:c2ff:fe03:f33,False,GenUnknown,lis4o-siuek-6zrm6-g5pkh-lswnt-ttsd4-henvb-d6mit-lgfpr-lynph-xae,6sq7t-knkul-fko6h-xzvnf-ktbvr-jhx7r-hapzr-kjlek-whugy-zt6ip-xqe,GeoNodes LLC,REPLICA,Interhost,"Asia,IL,Tel Aviv",UP,pzp6e-ekpqk-3c5x7-2h6so-njoeq-mt45d-h3h6c-q3mxf-vpeq5-fk5o7-yae
np4ih-n24tu-rdhck-pe4wk-b55zi-6teik-a327g-kjh7q-plk7k-zkhnh-iqe,,lj1,Ljubljana,a299620cd5e73ed21b415f2ebe3da0bb43a3649d,2a02:800:2:2003:6801:e4ff:feef:4f44,False,GenUnknown,gl27f-y5srq-yy5ot-v4x5z-y2a2s-sgoor-l4gjg-qv4x4-v2olb-dz4dc-wae,wdjjk-blh44-lxm74-ojj43-rvgf4-j5rie-nm6xs-xvnuv-j3ptn-25t4v-6ae,Fractal Labs AG,REPLICA,Posita.si,"Europe,SI,Ljubljana",UP,lspz2-jx4pu-k3e7p-znm7j-q4yum-ork6e-6w4q6-pijwq-znehu-4jabe-kqe
nqypb-tv3wp-xcpby-6aaoh-kluhr-uc5dg-4snxr-pfb3n-tkzih-ijwlp-iqe,,hk1,HongKong 1,9152ba15ab6cc3c12eb407e13f8ee483a1d5723c,2404:82c0:1:0:6801:deff:fece:68b7,False,GenUnknown,z6cfb-dbya3-nh4pm-nyteq-76n7d-xzi27-tf3cg-t7sz7-244qt-6rnjy-3ae,g2ax6-jrkmb-3zuh3-jibtb-q5xoq-njrgo-5utbc-j2o7g-zfq2w-yyhky-dqe,Wancloud limited,UNASSIGNED,Unicom,"Asia,HK,HongKong",UP,
nr6q7-lhbao-gj6jo-5nfem-lttds-nammh-hfc3u-zjv2a-g4tno-tslx5-sqe,,pl2,Panvel 2,a299620cd5e73ed21b415f2ebe3da0bb43a3649d,2406:1840:100:15:6801:4fff:fee5:9cee,False,GenUnknown,7rw6b-6r7qv-al3uk-rimg7-ifkjv-hettz-lhmly-t55g7-xrwac-25ayy-wae,zy4m7-z5mhs-zfkpl-zlsjl-blrbx-mvvmq-5z4zu-mf7eq-hhv7o-ezfro-3ae,Krishna Enterprises,REPLICA,Yotta,"Asia,IN,Panvel",UP,qdvhd-os4o2-zzrdw-xrcv4-gljou-eztdp-bj326-e6jgr-tkhuc-ql6v2-yqe
nrz3y-3qhvi-mhz6v-zlvpg-wvwn3-fsmom-wtkla-p67ly-fgsl2-sf5g4-bae,,ge2,Geneva 2,a299620cd5e73ed21b415f2ebe3da0bb43a3649d,2a00:fa0:3:0:6801:6fff:fe1b:77d2,False,GenUnknown,5atxd-q4jom-dtpxr-awd3p-e562x-hpavj-godtj-g6vmz-of2c6-ildhh-fae,7ryes-jnj73-bsyu4-lo6h7-lbxk5-x4ien-lylws-5qwzl-hxd5f-xjh3w-mqe,Extragone SA,REPLICA,SafeHost,"Europe,CH,Geneva",UP,uzr34-akd3s-xrdag-3ql62-ocgoh-ld2ao-tamcv-54e7j-krwgb-2gm4z-oqe
ns7kv-kp2mu-mw7yi-krd4z-eqcvq-qeeej-mxtwb-c2ujq-xtq6x-orzoj-3qe,,to2,Toronto 2,a299620cd5e73ed21b415f2ebe3da0bb43a3649d,2001:438:8000:10:6801:b7ff:fe12:e7e3,False,GenUnknown,4lp6i-khv7q-lkgk3-hhrc6-ysjag-korh7-ysojw-7gv3h-glhdz-rpjrt-sqe,7at4h-nhtvt-a4s55-jigss-wr2ha-ysxkn-e6w7x-7ggnm-qd3d5-ry66r-cae,Blockchain Development Labs,REPLICA,Cyxtera,"North America,CA,Ontario",UP,4ecnw-byqwz-dtgss-ua2mh-pfvs7-c3lct-gtf4e-hnu75-j7eek-iifqm-sqe
nsdff-ph6rj-djikq-3otxw-yeolw-4dwf5-ma6xt-t2bwf-st2h7-qkbw2-dae,,aw1,Allentown,9152ba15ab6cc3c12eb407e13f8ee483a1d5723c,2604:7e00:30:3:6801:9fff:fe25:47f5,False,GenUnknown,gv77f-r7ahj-gkbd3-6il3n-lfgb5-3ojpt-uxydp-5rdls-4xqam-upxju-2ae,7a4u2-gevsy-5c5fs-hsgri-n2kdz-dxxwf-btcfp-jykro-l4y7c-7xky2-aqe,Bigger Capital,UNASSIGNED,Tierpoint,"North America,US,Pennsylvania",UP,
nsozt-jaque-635ut-ormlt-kf4x4-cfmno-tm6dg-awyfx-aexbn-t35wm-4ae,,zh5,Zurich 5,9152ba15ab6cc3c12eb407e13f8ee483a1d5723c,2a01:2a8:a13d:1:6801:b5ff:fe45:42be,False,GenUnknown,sqxhb-kreor-og6yg-hmbpu-mr3k7-b72at-dxjqk-xisvr-qkb6k-qmbt3-dae,ma7dp-gz4tg-3c2wv-pgnsv-wna7u-czvhu-fpu47-t4dr6-gzxql-wr2m2-qae,Reist Telecom AG,UNASSIGNED,Green.ch,"Europe,CH,Zurich",UP,
nsphz-ldqlm-3miwx-7dbuf-xj74o-44zvd-xhnzf-lpfsu-edhof-gscrd-4ae,,lj1,Ljubljana,a299620cd5e73ed21b415f2ebe3da0bb43a3649d,2a02:800:2:2003:6801:76ff:fe52:f391,False,GenUnknown,gl27f-y5srq-yy5ot-v4x5z-y2a2s-sgoor-l4gjg-qv4x4-v2olb-dz4dc-wae,wdjjk-blh44-lxm74-ojj43-rvgf4-j5rie-nm6xs-xvnuv-j3ptn-25t4v-6ae,Fractal Labs AG,REPLICA,Posita.si,"Europe,SI,Ljubljana",UP,2zs4v-uoqha-xsuun-lveyr-i4ktc-5y3ju-aysud-niobd-gxnqa-ctqem-hae
ntk4m-3jwml-24enm-akwhr-gps2m-xe36d-qlkd2-scgcu-qmjik-nrk3b-wae,,ct2,Cape Town 2,c25143850963143c9ee6bec77fe8ccf8306a4949,2c0f:f708:c005:0:6801:6bff:fe8c:93d,False,GenUnknown,x7fjr-ngws7-jpjtq-e3c7s-735uk-gyusv-ppoeh-n4xhg-fwjck-um6pf-fae,py2kr-ipr2p-ryh66-x3a3v-5ts6u-7rfhf-alkna-ueffh-hz5ox-lt6du-qqe,Kontrapunt (Pty) Ltd,REPLICA,Teraco,"Africa,ZA,Cape Town",UP,pzp6e-ekpqk-3c5x7-2h6so-njoeq-mt45d-h3h6c-q3mxf-vpeq5-fk5o7-yae
nto5n-yff7l-mwmhx-ltx7u-oo5td-zizuo-vga6s-cyly2-vksce-77bdp-nae,,lv1,Las Vegas,9152ba15ab6cc3c12eb407e13f8ee483a1d5723c,2600:3006:1400:1500:6801:b6ff:fe08:d2e,False,GenUnknown,gsps3-qfdvq-s2sxt-d2v3e-yk4kk-w4bvn-tznft-y7x4x-im7if-umuub-wqe,eipr5-izbom-neyqh-s3ec2-52eww-cyfpg-qfomg-3dpwj-4pffh-34xcu-7qe,"87m Neuron, LLC",UNASSIGNED,Flexential,"North America,US,Nevada",UP,
